날짜,year,sum,수익률
2014-12-23,2013,645304,0.0009539483378806501
2014-12-24,2013,656439,0.017255433098198658
2014-12-26,2013,651529,-0.007479750593733736
2014-12-29,2013,655749,0.006477071626896036
2014-12-30,2013,655900,0.00023027103358153056
2015-01-02,2013,660819,0.00749961884433592
2015-01-05,2013,660369,-0.0006809731560382115
2015-01-06,2013,659211,-0.0017535650522662038
2015-01-07,2013,655632,-0.005429217655651963
2015-01-08,2013,666917,0.017212399638821818
2015-01-09,2013,681304,0.02157239956396384
2015-01-12,2013,688277,0.010234785059239249
2015-01-13,2013,683052,-0.0075914203147861015
2015-01-14,2013,687918,0.007123908575042526
2015-01-15,2013,689889,0.0028651670693309317
2015-01-16,2013,677679,-0.017698499323804295
2015-01-19,2013,687957,0.015166472621993554
2015-01-20,2013,692141,0.0060817754598034846
2015-01-21,2013,699335,0.010393835938053098
2015-01-22,2013,700393,0.0015128657939327272
2015-01-23,2013,716685,0.023261226197291984
2015-01-26,2013,725220,0.011908997676803645
2015-01-27,2013,727951,0.003765753840214048
2015-01-28,2013,735109,0.009833079424302005
2015-01-29,2013,728728,-0.008680345363748732
2015-01-30,2013,735486,0.009273693339627354
2015-02-02,2013,736963,0.002008195941187285
2015-02-03,2013,744365,0.010043923507693009
2015-02-04,2013,757040,0.01702793656337942
2015-02-05,2013,757861,0.0010844869491704046
2015-02-06,2013,770975,0.017303964711206987
2015-02-09,2013,774644,0.004758909173449233
2015-02-10,2013,771261,-0.004367167369785374
2015-02-11,2013,780643,0.012164494250325175
2015-02-12,2013,780324,-0.00040863749498809554
2015-02-13,2013,784299,0.00509403786119611
2015-02-16,2013,786208,0.002434020698738548
2015-02-17,2013,789338,0.003981134763319627
2015-02-23,2013,789292,-5.827668248581386e-05
2015-02-24,2013,804041,0.018686367022597405
2015-02-25,2013,805285,0.0015471847828656404
2015-02-26,2013,818068,0.01587388315937832
2015-02-27,2013,827583,0.01163106245446599
2015-03-02,2013,837999,0.012586048770939051
2015-03-03,2013,837014,-0.0011754190637458528
2015-03-04,2013,840980,0.00473827200022936
2015-03-05,2013,841411,0.0005124973245498321
2015-03-06,2013,843830,0.0028749327023298576
2015-03-09,2013,835657,-0.009685600180131093
2015-03-10,2013,826238,-0.01127137090935637
2015-03-11,2013,826477,0.00028926290003616906
2015-03-12,2013,832670,0.007493251475842566
2015-03-13,2013,839614,0.008339438192801474
2015-03-16,2013,843471,0.0045937776168571975
2015-03-17,2013,851874,0.009962405346479075
2015-03-18,2013,847592,-0.005026564961484903
2015-03-19,2013,851492,0.004601270422561754
2015-03-20,2013,864868,0.015708896853992682
2015-03-23,2013,879088,0.016441815398419157
2015-03-24,2013,878650,-0.0004982436343119456
2015-03-25,2013,882740,0.004654868263813894
2015-03-26,2013,880099,-0.002991820921222521
2015-03-27,2013,868233,-0.013482574119502488
2015-03-30,2013,877192,0.010318658701062855
2015-03-31,2013,865950,-0.012815894353801704
2015-04-01,2014,763294,0.0
2015-04-02,2014,775657,0.016196904469313322
2015-04-03,2014,779978,0.005570761302998717
2015-04-06,2014,778182,-0.0023026290485116396
2015-04-07,2014,781978,0.004878036243449513
2015-04-08,2014,799736,0.022709078772036984
2015-04-09,2014,802755,0.0037749957485970764
2015-04-10,2014,805600,0.003544045194362022
2015-04-13,2014,809513,0.004857249255213469
2015-04-14,2014,801129,-0.010356844176684032
2015-04-15,2014,803659,0.0031580432115176915
2015-04-16,2014,812054,0.010445972732215925
2015-04-17,2014,813982,0.0023742263445534206
2015-04-20,2014,818693,0.005787597268735567
2015-04-21,2014,823178,0.005478243981565711
2015-04-22,2014,816983,-0.007525711328534079
2015-04-23,2014,823532,0.0080160786699357
2015-04-24,2014,814854,-0.010537538310593897
2015-04-27,2014,814758,-0.00011781251610720744
2015-04-28,2014,812925,-0.0022497477778677943
2015-04-29,2014,810674,-0.0027690131315927236
2015-04-30,2014,806549,-0.0050883585757036665
2015-05-04,2014,803649,-0.0035955657994740653
2015-05-06,2014,796817,-0.008501223792974244
2015-05-07,2014,789490,-0.009195335942882799
2015-05-08,2014,790297,0.0010221788749700256
2015-05-11,2014,804493,0.017962867124637905
2015-05-12,2014,797901,-0.0081939805566984
2015-05-13,2014,821668,0.029786903387763575
2015-05-14,2014,822618,0.001156184736414323
2015-05-15,2014,812252,-0.012601231677400682
2015-05-18,2014,807699,-0.005605403249237972
2015-05-19,2014,818639,0.013544649677664555
2015-05-20,2014,812406,-0.007613856657207929
2015-05-21,2014,813433,0.0012641462519971114
2015-05-22,2014,822779,0.011489575662654516
2015-05-26,2014,827921,0.006249551823758193
2015-05-27,2014,816455,-0.013849147442811627
2015-05-28,2014,820534,0.004995988756269387
2015-05-29,2014,826231,0.006943039532792072
2015-06-01,2014,840026,0.016696299218983635
2015-06-02,2014,836752,-0.003897498410763478
2015-06-03,2014,829244,-0.008972790026196553
2015-06-04,2014,825176,-0.0049056731191301495
2015-06-05,2014,827063,0.0022867848798318047
2015-06-08,2014,834776,0.009325770830033608
2015-06-09,2014,844098,0.011167067572618317
2015-06-10,2014,848476,0.005186601555743575
2015-06-11,2014,829722,-0.022103159075801737
2015-06-12,2014,825519,-0.00506555207647863
2015-06-15,2014,819479,-0.007316609308810618
2015-06-16,2014,822745,0.0039854590538621615
2015-06-17,2014,840589,0.02168837246048283
2015-06-18,2014,844313,0.004430226900423495
2015-06-19,2014,843179,-0.0013431038015522256
2015-06-22,2014,841113,-0.002450250777118468
2015-06-23,2014,845213,0.004874493676830571
2015-06-24,2014,853490,0.009792797791799313
2015-06-25,2014,860350,0.008037586849289458
2015-06-26,2014,855451,-0.005694194223281213
2015-06-29,2014,833493,-0.02566833167533855
2015-06-30,2014,845709,0.014656391835324412
2015-07-01,2014,856567,0.012838931594673753
2015-07-02,2014,860691,0.0048145679205480185
2015-07-03,2014,855844,-0.005631521649465343
2015-07-06,2014,833948,-0.025584101775557255
2015-07-07,2014,813533,-0.02447994359360539
2015-07-08,2014,795831,-0.021759412340986772
2015-07-09,2014,800511,0.005880645513934413
2015-07-10,2014,809764,0.011558866773848209
2015-07-13,2014,818654,0.010978507318181618
2015-07-14,2014,820955,0.0028107112406461354
2015-07-15,2014,833898,0.01576578496994352
2015-07-16,2014,836027,0.0025530700397411454
2015-07-17,2014,842354,0.00756793739915107
2015-07-20,2014,859508,0.0203643598772012
2015-07-21,2014,854406,-0.00593595405743752
