날짜,year,sum,수익률
2014-11-24,2013,698012,-0.004124679163878597
2014-11-25,2013,697056,-0.001369603960963417
2014-11-26,2013,702186,0.007359523481614172
2014-11-27,2013,702897,0.0010125522297510514
2014-11-28,2013,708158,0.007484738162205851
2014-12-01,2013,692183,-0.022558525074912628
2014-12-02,2013,697043,0.0070212646077698615
2014-12-03,2013,700828,0.005430081071038595
2014-12-04,2013,703806,0.004249259447396403
2014-12-05,2013,708495,0.00666234729456705
2014-12-08,2013,713834,0.007535691853859161
2014-12-09,2013,703277,-0.014789152660142246
2014-12-10,2013,701501,-0.0025253207484391416
2014-12-11,2013,691666,-0.014019937248842096
2014-12-12,2013,693178,0.0021860262033988054
2014-12-15,2013,693287,0.00015724676778550162
2014-12-16,2013,685404,-0.011370471392078585
2014-12-17,2013,681586,-0.005570437289540209
2014-12-18,2013,669810,-0.017277350180314732
2014-12-19,2013,669977,0.00024932443528769
2014-12-22,2013,677044,0.010548123293784739
2014-12-23,2013,677289,0.00036186717554542724
2014-12-24,2013,688541,0.016613292110162714
2014-12-26,2013,683357,-0.007528963416848056
2014-12-29,2013,687775,0.006465141938986507
2014-12-30,2013,687721,-7.851404892589287e-05
2015-01-02,2013,692464,0.006896692117879244
2015-01-05,2013,692257,-0.0002989325076827587
2015-01-06,2013,690998,-0.0018186887239854954
2015-01-07,2013,687525,-0.005026063751269905
2015-01-08,2013,698722,0.016285953238064144
2015-01-09,2013,713396,0.021001199332495668
2015-01-12,2013,720642,0.010157051623502333
2015-01-13,2013,715603,-0.006992376242295095
2015-01-14,2013,720549,0.006911653528562711
2015-01-15,2013,722267,0.0023842930876318835
2015-01-16,2013,710937,-0.015686719731068943
2015-01-19,2013,721046,0.014219262747613426
2015-01-20,2013,727062,0.008343434399469718
2015-01-21,2013,733099,0.008303280875633812
2015-01-22,2013,735093,0.0027199600599645546
2015-01-23,2013,750478,0.020929324588861542
2015-01-26,2013,758790,0.011075607812620847
2015-01-27,2013,761876,0.0040670014101398255
2015-01-28,2013,768453,0.008632638382098934
2015-01-29,2013,761734,-0.008743540593894483
2015-01-30,2013,768888,0.00939172992146875
2015-02-02,2013,770275,0.0018039038195420964
2015-02-03,2013,777431,0.009290188569017532
2015-02-04,2013,790590,0.016926260980074215
2015-02-05,2013,791013,0.00053504344856381
2015-02-06,2013,804818,0.017452304829377097
2015-02-09,2013,808299,0.004325201474122187
2015-02-10,2013,806896,-0.0017357438274697712
2015-02-11,2013,816436,0.01182308500723761
2015-02-12,2013,815126,-0.0016045348318790564
2015-02-13,2013,819063,0.004829928133810002
2015-02-16,2013,823383,0.0052743195578361934
2015-02-17,2013,828200,0.005850254377367525
2015-02-23,2013,826451,-0.0021118087418497966
2015-02-24,2013,841758,0.018521364243010208
2015-02-25,2013,842015,0.0003053134036148375
2015-02-26,2013,855479,0.01599021395105793
2015-02-27,2013,864985,0.01111190338979684
2015-03-02,2013,874707,0.011239501263027751
2015-03-03,2013,874197,-0.0005830523821119815
2015-03-04,2013,879125,0.005637173314481769
2015-03-05,2013,879946,0.0009338831224228183
2015-03-06,2013,881642,0.0019273909989931948
2015-03-09,2013,875182,-0.007327237132532249
2015-03-10,2013,862960,-0.013965095260185856
2015-03-11,2013,862163,-0.0009235654027996976
2015-03-12,2013,869135,0.008086637909536787
2015-03-13,2013,875922,0.007808913459934397
2015-03-16,2013,879710,0.0043245859791167796
2015-03-17,2013,888314,0.00978049584522167
2015-03-18,2013,883460,-0.005464284025693655
2015-03-19,2013,887525,0.004601226993865115
2015-03-20,2013,900900,0.015069998028224507
2015-03-23,2013,915082,0.015742035742035698
2015-03-24,2013,914873,-0.00022839483237568903
2015-03-25,2013,919450,0.0050028801811836665
2015-03-26,2013,917060,-0.0025993800641688214
2015-03-27,2013,905165,-0.012970797984864668
2015-03-30,2013,914853,0.010703020996172041
2015-03-31,2013,903672,-0.012221635607031933
2015-04-01,2014,829391,0.0
2015-04-02,2014,841173,0.014205603870791839
2015-04-03,2014,846871,0.006773874101998034
2015-04-06,2014,845127,-0.002059345520155964
2015-04-07,2014,849360,0.005008714666553171
2015-04-08,2014,866628,0.02033060186493363
2015-04-09,2014,870109,0.004016717668942071
2015-04-10,2014,872397,0.0026295556074009685
2015-04-13,2014,876419,0.004610286371915517
2015-04-14,2014,867481,-0.010198318384243121
2015-04-15,2014,871307,0.004410471237986879
2015-04-16,2014,880449,0.010492283431672078
2015-04-17,2014,884477,0.004574938468894896
2015-04-20,2014,890051,0.006302029334849912
2015-04-21,2014,895959,0.0066378218776228515
2015-04-22,2014,889119,-0.00763427790780602
2015-04-23,2014,894480,0.006029564096594386
2015-04-24,2014,885039,-0.010554735712369201
2015-04-27,2014,886088,0.0011852585027325446
2015-04-28,2014,882829,-0.0036779642654002354
2015-04-29,2014,881073,-0.001989060169070078
2015-04-30,2014,876962,-0.004665901690325325
2015-05-04,2014,872260,-0.0053616918406954595
2015-05-06,2014,864243,-0.009191066883727284
2015-05-07,2014,857171,-0.008182883749130787
2015-05-08,2014,858552,0.0016111137684313714
2015-05-11,2014,873845,0.017812549501952102
2015-05-12,2014,867208,-0.0075951684795358965
2015-05-13,2014,893550,0.030375642291122773
2015-05-14,2014,895018,0.001642885121146076
2015-05-15,2014,883639,-0.012713710785704824
2015-05-18,2014,877115,-0.007383105544232382
2015-05-19,2014,889550,0.014177160349555074
2015-05-20,2014,883773,-0.006494294868191752
2015-05-21,2014,884225,0.0005114435494182334
2015-05-22,2014,893747,0.010768752297209527
